weekdate,hour,767751,767760,767768,772513,718046,771667,771673,772669
0,0,66.04508305,66.09324314,60.74469905,56.3998055,52.05491194,47.71001838,47.7053462,47.7053462
0,1,66.34262826,66.28646453,62.25644674,57.83520571,53.41396468,48.99272365,49.46778833,49.46778833
0,2,66.55764882,66.71807992,61.88326746,57.61901862,53.35476978,49.09052093,49.8873721,49.8873721
0,3,66.41580578,66.72932569,64.12837615,59.03379012,53.93920409,48.84461806,50.57301028,50.57301028
0,4,66.26036629,66.79151239,64.43947642,59.33969151,54.23990659,49.14012167,51.31562354,51.31562354
0,5,66.16363411,66.53314916,63.30582789,58.37568083,53.44553377,48.51538671,50.74326831,50.74326831
0,6,66.96318121,66.8027577,63.30849673,58.52870881,53.74892089,48.96913297,50.8327291,50.8327291
0,7,67.11769377,67.23510583,62.93393473,58.28726436,53.64059398,48.99392361,50.53096065,50.53096065
0,8,67.0121654,67.14815772,62.4503251,57.91422703,53.37812897,48.84203091,50.04419424,50.04419424
0,9,66.87496065,66.77896631,60.9797257,56.48195062,51.98417554,47.48640046,48.22948155,48.22948155
0,10,66.51674342,66.27686818,58.98327206,54.78817402,50.59307598,46.39797794,46.72024782,46.72024782
0,11,66.32544025,66.26203579,58.54388995,54.16235331,49.78081667,45.39928002,45.24428105,45.24428105
0,12,66.15099044,66.095774,57.88207434,53.54259104,49.20310773,44.86362443,44.53467945,44.53467945
0,13,65.93259084,65.74262686,56.74502617,52.54026277,48.33549937,44.13073597,43.2082227,43.2082227
0,14,65.89281872,65.80654231,55.4061335,50.96956592,46.53299834,42.09643076,40.87454044,40.87454044
0,15,66.13593461,66.53781947,56.05976392,51.01050744,45.96125096,40.91199449,38.76876532,38.76876532
0,16,66.11413272,66.34530805,55.98210614,50.66292844,45.34375073,40.02457302,36.60569853,36.60569853
0,17,66.0456159,66.25695729,56.31989375,51.22194684,46.12399993,41.02605301,37.53589742,37.53589742
0,18,65.86254315,65.61489786,55.91163583,50.84884973,45.78606362,40.72327751,39.64378234,39.64378234
0,19,65.93254239,65.90228915,57.4988877,53.30440552,49.10992335,44.91544118,43.78926675,43.78926675
0,20,65.29373387,65.62452541,58.30766393,53.99055799,49.67345204,45.35634609,44.10427807,44.10427807
0,21,65.35223026,65.89614895,59.83487371,55.15339903,50.47192436,45.79044969,45.35323053,45.35323053
0,22,66.06565721,66.3559458,61.41951338,56.88852294,52.35753251,47.82654208,47.76232298,47.76232298
0,23,66.35670858,66.54633622,62.98774549,58.36662608,53.74550667,49.12438725,49.65706699,49.65706699
1,0,66.6321272,67.12348379,63.90130891,59.14887381,54.39643871,49.64400361,51.01588031,51.01588031
1,1,66.80473977,67.56492292,64.43804466,59.37138027,54.30471587,49.23805147,51.16824108,51.16824108
1,2,67.05925423,67.65973587,64.72805103,59.74027162,54.75249222,49.76471282,52.07618647,52.07618647
1,3,67.15547158,67.86038352,65.19026963,60.0183338,54.84639797,49.67446215,52.13502519,52.13502519
1,4,67.11850992,67.67618952,64.67314661,59.4348867,54.19662679,48.95836689,51.1686683,51.1686683
1,5,67.14829513,67.38023242,62.89681628,58.06662865,53.23644103,48.4062534,49.82658633,49.82658633
1,6,67.06817089,66.93211316,61.43490106,56.81012059,52.18534011,47.56055964,48.16202853,48.16202853
1,7,66.8213915,66.37307875,60.6515642,55.91584343,51.18012266,46.44440189,47.35982605,47.35982605
1,8,66.90675924,66.84363836,60.69712703,56.17528166,51.6534363,47.13159094,47.85272253,47.85272253
1,9,66.7228298,66.81574755,58.1654165,53.03373843,47.90206036,42.77038228,42.38928888,42.38928888
1,10,66.31165971,66.51559749,58.87331515,53.70940236,48.54548958,43.3815768,38.49742136,38.49742136
1,11,66.21346935,66.39388153,59.62197032,54.54185673,49.46174315,44.38162956,44.45802696,44.45802696
1,12,66.24970527,66.31359015,58.65092313,53.80508392,48.95924471,44.1134055,43.93859954,43.93859954
1,13,66.13733811,66.29820071,59.67123339,56.01651088,52.36178837,48.70706586,48.27888072,48.27888072
1,14,66.0871051,66.395509,55.98078963,50.84674737,45.71270511,40.57866285,39.21098856,39.21098856
1,15,66.38349094,66.54200301,52.03515283,47.06037467,42.08559651,37.11081836,35.65177696,35.65177696
1,16,65.50405706,66.09446868,47.89820478,43.55724091,39.21627705,34.87531318,34.60155229,34.60155229
1,17,63.00300546,64.41009174,47.37518717,43.16311498,38.95104278,34.73897059,35.45656999,35.45656999
1,18,62.97157214,64.27814824,46.52434364,43.27699934,40.02965503,36.78231073,37.82044935,37.82044935
1,19,65.10825402,65.43298785,50.69797153,47.55251025,44.40704897,41.26158769,41.31495779,41.31495779
1,20,65.32527142,65.90553274,56.73232606,52.86745848,49.0025909,45.13772331,44.56966776,44.56966776
1,21,65.97548642,66.24724317,60.60916905,56.29900395,51.98883885,47.67867375,47.76642021,47.76642021
1,22,66.36650508,66.49316135,61.947572,57.41533767,52.88310335,48.35086903,48.39857318,48.39857318
1,23,66.66223518,66.97476223,63.61457738,58.88478406,54.15499075,49.42519744,50.41448632,50.41448632
2,0,66.90149684,67.19798292,64.28997906,59.43471768,54.5794563,49.72419492,51.21815087,51.21815087
2,1,66.91014713,67.54489595,65.02778422,59.66000963,54.29223504,48.92446044,50.90495983,50.90495983
2,2,67.08806791,67.62555095,64.86939427,59.71019551,54.55099674,49.39179797,51.69266797,51.69266797
2,3,67.39826588,67.87384163,65.04349043,59.95470452,54.86591861,49.77713269,52.18192232,52.18192232
2,4,67.00120338,67.51629118,64.66099987,59.36805304,54.07510622,48.78215939,50.96780268,50.96780268
2,5,67.06704489,67.26242187,63.01994315,58.16195988,53.3039766,48.44599333,49.89162922,49.89162922
2,6,67.29433599,66.8195394,61.34307297,56.78811414,52.23315531,47.67819649,47.97427662,47.97427662
2,7,66.77839061,66.46769666,59.86657792,55.03770234,50.20882676,45.37995117,46.10458158,46.10458158
2,8,66.70260477,66.25681486,59.40718241,54.99867898,50.59017555,46.18167211,46.94581972,46.94581972
2,9,65.42655712,64.16882691,56.80094732,51.72786466,46.65478201,41.58169935,40.56564951,40.56564951
2,10,65.885097,65.09942182,57.84078937,53.03275268,48.224716,43.41667931,42.51707419,42.51707419
2,11,65.90323608,65.39152212,58.49132422,54.07704884,49.66277347,45.24849809,45.2438848,45.2438848
2,12,65.92915718,65.36584481,57.41883948,53.54443337,49.67002725,45.79562114,44.50330202,44.50330202
2,13,65.79086461,65.52991603,55.77860612,53.10795953,50.43731293,47.76666634,46.90459105,46.90459105
2,14,65.5341575,65.39748425,54.72044162,51.35275644,47.98507126,44.61738607,42.72078114,42.72078114
2,15,65.88110696,66.03254302,50.06816621,44.61855614,39.16894608,33.71933601,30.84197333,30.84197333
2,16,65.57602262,65.33713499,46.50004279,42.31413755,38.12823231,33.94232707,33.61133715,33.61133715
2,17,63.20450449,64.11716838,45.78185821,41.1572133,36.53256839,31.90792347,32.67234613,32.67234613
2,18,62.94434431,64.10395039,45.17114878,41.71246378,38.25377877,34.79509376,36.58538068,36.58538068
2,19,63.64471851,65.12443611,49.37731255,46.30920373,43.24109492,40.17298611,40.27376362,40.27376362
2,20,65.30234517,66.00523474,55.99359454,52.02937984,48.06516514,44.10095044,43.8153799,43.8153799
2,21,65.61389619,66.06146449,59.57724462,55.35444486,51.13164509,46.90884532,46.86923203,46.86923203
2,22,66.29592342,66.35393496,60.71085694,56.26846935,51.82608176,47.38369417,47.14799156,47.14799156
2,23,66.28050269,66.8099956,62.81249092,57.22142096,51.630351,46.03928105,46.12805011,46.12805011
3,0,66.88885561,67.03808122,64.13327546,58.26009181,52.38690817,46.51372452,47.59246635,47.59246635
3,1,67.09609854,67.56586277,64.94598198,59.89650342,54.84702486,49.7975463,51.34593137,51.34593137
3,2,67.05214523,67.79125386,64.97002286,59.77267883,54.57533481,49.37799078,51.46766729,51.46766729
3,3,67.26605288,68.01954238,64.89011377,59.56063185,54.23114994,48.90166803,51.32134668,51.32134668
3,4,66.98169896,67.45687232,64.67167416,59.37210804,54.07254192,48.7729758,50.92399821,50.92399821
3,5,67.13412624,67.19395634,62.86545025,57.91393715,52.96242405,48.01091095,49.51563453,49.51563453
3,6,67.29564104,66.93083392,61.49529888,56.84149147,52.18768405,47.53387663,48.01816176,48.01816176
3,7,66.84195203,66.68581439,61.60793554,57.66734215,53.72674876,49.78615536,50.32924156,50.32924156
3,8,66.87820784,66.82096572,61.49788457,56.37412635,51.25036812,46.1266099,46.81165944,46.81165944
3,9,65.9341944,65.75613164,56.62561566,52.00999423,47.3943728,42.77875136,42.5299183,42.5299183
3,10,66.05134204,65.69949776,56.49397165,51.18674499,45.87951833,40.57229167,39.70257353,39.70257353
3,11,65.79442656,65.49887703,54.37916923,53.2180423,52.05691538,50.89578845,50.668461,50.668461
3,12,65.18871854,65.47406359,54.77586612,51.37804973,47.98023333,44.58241694,44.00087146,44.00087146
3,13,65.04174029,65.85703626,57.79235686,55.6437613,53.49516575,51.3465702,50.72819166,50.72819166
3,14,64.82882149,64.9974289,52.42073121,47.30840187,42.19607253,37.08374319,33.96324483,33.96324483
3,15,65.02452323,65.64822855,50.28160743,44.62273557,38.9638637,33.30499183,30.95534722,30.95534722
3,16,65.4662348,65.07145476,46.10064508,41.86510326,37.62956143,33.39401961,33.33911901,33.33911901
3,17,62.58304384,63.00913685,45.36392804,41.74192016,38.11991229,34.49790441,35.72414897,35.72414897
3,18,62.14898108,62.47323026,43.81748877,41.12393178,38.4303748,35.73681781,37.05163399,37.05163399
3,19,63.88239732,63.63617093,48.36833044,45.65911345,42.94989646,40.24067947,39.96101307,39.96101307
3,20,64.76560261,65.33221088,55.35246081,52.80953739,50.26661397,47.72369054,47.35504947,47.35504947
3,21,65.18077788,65.64861321,58.18574634,53.86891577,49.5520852,45.23525463,44.76857162,44.76857162
3,22,65.74920574,65.98389613,60.54764519,55.6361069,50.72456861,45.81303033,45.2874914,45.2874914
3,23,66.4348161,66.4746905,62.13573021,57.62747119,53.11921218,48.61095316,49.34026961,49.34026961
4,0,66.62576998,67.02032334,63.92920117,59.08577963,54.24235809,49.39893655,50.66101171,50.66101171
4,1,66.85761956,67.45501949,64.33303441,59.35992009,54.38680577,49.41369145,51.31144472,51.31144472
4,2,66.91372816,67.66853854,64.65424323,59.40782943,54.16141563,48.91500183,50.93361349,50.93361349
4,3,67.14545017,67.73945495,64.66255276,59.33151212,54.00047147,48.66943083,50.98546432,50.98546432
4,4,67.02269771,67.47796032,64.28648078,59.0064897,53.72649862,48.44650755,50.70657796,50.70657796
4,5,66.88182793,66.74888469,62.13744031,57.38812923,52.63881816,47.88950708,49.21363426,49.21363426
4,6,67.03299726,66.40100957,60.23879528,55.93004678,51.62129829,47.3125498,47.98878151,47.98878151
4,7,66.81064964,66.34048078,59.2983124,54.80151791,50.30472341,45.80792892,46.49701389,46.49701389
4,8,66.76923391,66.43710637,60.00638459,55.37560125,50.74481792,46.11403459,46.82874319,46.82874319
4,9,66.2038061,66.34542029,59.72023073,54.80814311,49.89605549,44.98396786,45.09657816,45.09657816
4,10,65.97727802,65.99978922,59.04311598,52.49356763,45.94401929,39.39447094,38.11973783,38.11973783
4,11,65.69585129,66.37657806,60.23397122,56.57082207,52.90767293,49.24452378,48.03949958,48.03949958
4,12,65.87687912,66.12510957,58.32831998,53.55126896,48.77421794,43.99716692,43.4765083,43.4765083
4,13,65.74110327,65.93389333,56.01087585,53.14129024,50.27170463,47.40211902,44.95771404,44.95771404
4,14,65.2889778,65.912818,52.21625784,48.7594533,45.30264877,41.84584423,35.31811343,35.31811343
4,15,65.7849222,66.1866034,50.23200827,45.15527925,40.07855023,35.00182121,33.03392225,33.03392225
4,16,65.78361085,65.3662373,47.74026331,43.4529338,39.16560429,34.87827478,34.9027982,34.9027982
4,17,62.68977272,63.88493515,46.49734732,41.82445999,37.15157265,32.47868531,33.703297,33.703297
4,18,61.777647,63.87064451,44.64021395,42.15747001,39.67472606,37.19198212,37.77717638,37.77717638
4,19,64.66831133,64.9067056,50.40662002,51.24963621,52.09265239,52.93566857,52.70318627,52.70318627
4,20,64.95201117,65.3469228,53.67121289,50.60459143,47.53796996,44.47134849,44.21269063,44.21269063
4,21,65.30133634,65.62513373,57.96805215,54.05592093,50.14378971,46.2316585,46.09399964,46.09399964
4,22,65.82317678,65.99634437,59.60014297,54.74281064,49.8854783,45.02814596,43.98600859,43.98600859
4,23,66.34115689,66.50513942,61.1996588,54.96141877,48.72317874,42.48493871,41.46054805,41.46054805
5,0,66.67869881,66.9353656,63.94689445,58.67042192,53.39394939,48.11747685,48.87803819,48.87803819
5,1,66.79689503,66.9899284,64.51820047,59.29938061,54.08056074,48.86174088,50.15319478,50.15319478
5,2,66.77554975,67.33214122,64.6076036,59.13431045,53.6610173,48.18772415,49.80816038,49.80816038
5,3,66.92391081,67.4916725,64.86282291,59.18120315,53.4995834,47.81796364,50.10781761,50.10781761
5,4,66.98551762,67.41501848,64.43337154,58.76980028,53.10622902,47.44265776,49.46778614,49.46778614
5,5,66.91410454,67.15557591,63.03752334,57.53314011,52.02875687,46.52437364,47.71597563,47.71597563
5,6,66.9942015,66.99311931,61.51026494,55.55560078,49.60093662,43.64627247,43.71705474,43.71705474
5,7,66.09231184,66.8221378,60.1705221,54.67527193,49.18002175,43.68477158,43.78756638,43.78756638
5,8,65.97196758,66.87224456,60.28792184,54.66830331,49.04868478,43.42906624,43.76559096,43.76559096
5,9,65.72194844,66.43740049,59.58971075,54.7129367,49.83616266,44.95938862,44.99722563,44.99722563
5,10,65.28981592,66.21895491,58.53413185,53.62305753,48.71198322,43.80090891,43.05529173,43.05529173
5,11,64.86895272,65.12727524,58.46515717,53.60813435,48.75111153,43.89408871,43.65016583,43.65016583
5,12,65.05647846,65.18288862,57.81573282,51.88436915,45.95300548,40.02164182,38.86597052,38.86597052
5,13,65.26323497,65.98374254,56.43086541,52.90725087,49.38363633,45.86002179,44.43175381,44.43175381
5,14,65.65304059,66.04516223,52.88901399,46.8947111,40.90040821,34.90610532,31.91550926,31.91550926
5,15,65.72647405,65.8477894,50.00428241,45.50226489,41.00024737,36.49822985,35.19850388,35.19850388
5,16,64.96522102,65.51516912,48.3481473,44.68000862,41.01186995,37.34373128,37.46605052,37.46605052
5,17,63.73210472,65.01781699,47.59945789,43.58735419,39.57525049,35.56314679,35.47819649,35.47819649
5,18,63.10421363,64.18138514,46.68330014,43.90609227,41.12888441,38.35167654,38.33884974,38.33884974
5,19,64.66183252,65.15816035,49.54515591,46.56429285,43.58342978,40.60256672,40.07386983,40.07386983
5,20,64.53915516,65.38246226,55.31821895,51.09222326,46.86622756,42.64023187,41.91310149,41.91310149
5,21,64.59122435,65.36312027,56.81656832,51.61273765,46.40890698,41.2050763,40.11874368,40.11874368
5,22,64.80978462,65.54382658,58.12524737,52.62022891,47.11521045,41.61019199,40.47688181,40.47688181
5,23,65.64906814,65.99523771,61.1094741,55.91315385,50.7168336,45.52051334,44.84299039,44.84299039
6,0,66.29999045,66.65583476,62.72989623,57.29653985,51.86318346,46.42982707,45.95812228,45.95812228
6,1,66.6672921,66.97450792,63.39389135,58.53427406,53.67465678,48.81503949,49.62882625,49.62882625
6,2,66.55433147,66.87302154,63.94719107,58.74007124,53.53295141,48.32583158,48.99904178,48.99904178
6,3,66.91308811,67.50152013,64.72857283,59.66652041,54.604468,49.54241558,51.1145561,51.1145561
6,4,66.88258931,67.62452954,64.59725874,59.24809287,53.89892701,48.54976114,50.6377077,50.6377077
6,5,66.76906586,67.4027215,63.51469832,58.49004125,53.46538419,48.44072712,50.07949346,50.07949346
6,6,66.79325497,67.03937986,62.39025357,57.63139402,52.87253447,48.11367491,49.05254552,49.05254552
6,7,66.7511639,66.79908724,61.92242798,57.29463835,52.66684873,48.0390591,49.08006536,49.08006536
6,8,66.5257326,66.59208281,60.76405607,56.36192155,51.95978703,47.55765251,48.14543164,48.14543164
6,9,66.18949591,66.33538697,60.37298443,55.67984955,50.98671467,46.29357979,46.80458197,46.80458197
6,10,66.00490714,66.11907206,59.46639963,54.87004483,50.27369004,45.67733524,45.79340278,45.79340278
6,11,65.94420439,65.94567528,58.30272039,53.75563304,49.20854569,44.66145833,44.62785267,44.62785267
6,12,65.46158353,65.82058583,57.23374877,52.7248208,48.21589284,43.70696487,42.91695942,42.91695942
6,13,65.80985235,66.17273887,55.54310246,51.18204153,46.82098059,42.45991966,40.42446895,40.42446895
6,14,65.7157018,66.0469235,54.92231073,50.25085103,45.57939134,40.90793164,39.10541939,39.10541939
6,15,65.53437928,66.05322758,54.21424746,49.48590081,44.75755416,40.02920752,37.89214325,37.89214325
6,16,65.08133985,65.75182197,53.29640881,47.86626283,42.43611684,37.00597086,34.04319853,34.04319853
6,17,64.9090567,65.22026844,53.54905365,48.36609477,43.18313589,38.00017702,35.01699346,35.01699346
6,18,64.95015836,64.97321714,54.07132126,49.78864455,45.50596783,41.22329112,39.79029139,39.79029139
6,19,65.12597655,65.27383812,54.67969317,51.23343697,47.78718077,44.34092456,43.5309232,43.5309232
6,20,64.72860891,65.31859837,57.66976141,53.30697193,48.94418245,44.58139297,43.71070942,43.71070942
6,21,64.63738473,65.20567668,58.15438151,53.80760964,49.46083777,45.1140659,44.52265114,44.52265114
6,22,64.34333232,65.02959753,57.42525688,53.06216063,48.69906438,44.33596814,43.05671024,43.05671024
6,23,65.15406165,65.34451959,59.06197501,54.70362054,50.34526607,45.98691161,44.94489798,44.94489798
